id,season,city,date,team1,team2,toss_winner,toss_decision,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,Team city,Is it a Home win?,Home win
122,2009,Port Elizabeth,20-04-2009,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Chennai Super Kings,92,0,M Muralitharan,St George's Park,BG Jerling,0,FALSE,0
123,2009,Durban,21-04-2009,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,11,0,CH Gayle,Kingsmead,DJ Harper,0,FALSE,0
124,2009,Cape Town,22-04-2009,Deccan Chargers,Royal Challengers Bangalore,Deccan Chargers,bat,Deccan Chargers,24,0,AC Gilchrist,Newlands,M Erasmus,0,FALSE,0
125,2009,Durban,23-04-2009,Delhi Daredevils,Chennai Super Kings,Delhi Daredevils,bat,Delhi Daredevils,9,0,AB de Villiers,Kingsmead,BR Doctrove,0,FALSE,0
126,2009,Cape Town,23-04-2009,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Rajasthan Royals,0,0,YK Pathan,Newlands,MR Benson,0,FALSE,0
127,2009,Durban,24-04-2009,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,bat,Kings XI Punjab,0,7,RS Bopara,Kingsmead,BR Doctrove,0,FALSE,0
128,2009,Durban,25-04-2009,Deccan Chargers,Mumbai Indians,Deccan Chargers,bat,Deccan Chargers,12,0,PP Ojha,Kingsmead,HDPK Dharmasena,0,FALSE,0
129,2009,Port Elizabeth,26-04-2009,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,bat,Delhi Daredevils,0,6,TM Dilshan,St George's Park,S Asnani,0,FALSE,0
130,2009,Cape Town,26-04-2009,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,bat,Kings XI Punjab,27,0,KC Sangakkara,Newlands,M Erasmus,0,FALSE,0
131,2009,Durban,27-04-2009,Chennai Super Kings,Deccan Chargers,Deccan Chargers,field,Deccan Chargers,0,6,HH Gibbs,Kingsmead,IL Howell,0,FALSE,0
132,2009,Port Elizabeth,27-04-2009,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,Mumbai Indians,92,0,SR Tendulkar,St George's Park,BG Jerling,0,FALSE,0
133,2009,Centurion,28-04-2009,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,bat,Rajasthan Royals,0,5,YK Pathan,SuperSport Park,GAV Baxter,0,FALSE,0
134,2009,Durban,29-04-2009,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,bat,Royal Challengers Bangalore,0,5,MV Boucher,Kingsmead,MR Benson,0,FALSE,0
135,2009,Durban,29-04-2009,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,bat,Kings XI Punjab,3,0,KC Sangakkara,Kingsmead,MR Benson,0,FALSE,0
136,2009,Centurion,30-04-2009,Deccan Chargers,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,0,6,DP Nannes,SuperSport Park,GAV Baxter,0,FALSE,0
137,2009,Centurion,30-04-2009,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Chennai Super Kings,38,0,SK Raina,SuperSport Park,GAV Baxter,0,FALSE,0
138,2009,East London,01-05-2009,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,Mumbai Indians,9,0,JP Duminy,Buffalo Park,M Erasmus,0,FALSE,0
139,2009,Durban,01-05-2009,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,8,0,Yuvraj Singh,Kingsmead,HDPK Dharmasena,0,FALSE,0
140,2009,Port Elizabeth,02-05-2009,Deccan Chargers,Rajasthan Royals,Deccan Chargers,bat,Rajasthan Royals,0,3,YK Pathan,St George's Park,S Asnani,0,FALSE,0
141,2009,Johannesburg,02-05-2009,Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,field,Chennai Super Kings,18,0,SB Jakati,New Wanderers Stadium,DJ Harper,0,FALSE,0
142,2009,Port Elizabeth,03-05-2009,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,bat,Kings XI Punjab,0,6,DPMD Jayawardene,St George's Park,S Asnani,0,FALSE,0
143,2009,Johannesburg,03-05-2009,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,Royal Challengers Bangalore,0,9,JH Kallis,New Wanderers Stadium,RE Koertzen,0,FALSE,0
144,2009,East London,04-05-2009,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,bat,Chennai Super Kings,78,0,MS Dhoni,Buffalo Park,BR Doctrove,0,FALSE,0
145,2009,Durban,05-05-2009,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,Rajasthan Royals,78,0,GC Smith,Kingsmead,SS Hazare,0,FALSE,0
146,2009,Durban,05-05-2009,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,Delhi Daredevils,0,9,G Gambhir,Kingsmead,GAV Baxter,0,FALSE,0
147,2009,Centurion,06-05-2009,Deccan Chargers,Mumbai Indians,Deccan Chargers,bat,Deccan Chargers,19,0,RG Sharma,SuperSport Park,MR Benson,0,FALSE,0
148,2009,Centurion,07-05-2009,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,0,7,A Singh,SuperSport Park,K Hariharan,0,FALSE,0
149,2009,Centurion,07-05-2009,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Chennai Super Kings,12,0,ML Hayden,SuperSport Park,DJ Harper,0,FALSE,0
150,2009,East London,08-05-2009,Mumbai Indians,Delhi Daredevils,Mumbai Indians,bat,Delhi Daredevils,0,7,A Nehra,Buffalo Park,M Erasmus,0,FALSE,0
151,2009,Kimberley,09-05-2009,Deccan Chargers,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,0,3,DPMD Jayawardene,De Beers Diamond Oval,GAV Baxter,0,FALSE,0
152,2009,Kimberley,09-05-2009,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,Chennai Super Kings,0,7,S Badrinath,De Beers Diamond Oval,GAV Baxter,0,FALSE,0
153,2009,Port Elizabeth,10-05-2009,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,Mumbai Indians,16,0,JP Duminy,St George's Park,BR Doctrove,0,FALSE,0
154,2009,Johannesburg,10-05-2009,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,0,7,A Mishra,New Wanderers Stadium,SL Shastri,0,FALSE,0
155,2009,Kimberley,11-05-2009,Deccan Chargers,Rajasthan Royals,Deccan Chargers,bat,Deccan Chargers,53,0,DR Smith,De Beers Diamond Oval,GAV Baxter,0,FALSE,0
156,2009,Centurion,12-05-2009,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,0,6,LRPL Taylor,SuperSport Park,M Erasmus,0,FALSE,0
157,2009,Centurion,12-05-2009,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,bat,Mumbai Indians,0,8,Harbhajan Singh,SuperSport Park,SS Hazare,0,FALSE,0
158,2009,Durban,13-05-2009,Delhi Daredevils,Deccan Chargers,Deccan Chargers,field,Delhi Daredevils,12,0,R Bhatia,Kingsmead,DJ Harper,0,FALSE,0
159,2009,Durban,14-05-2009,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Royal Challengers Bangalore,0,2,LRPL Taylor,Kingsmead,BR Doctrove,0,FALSE,0
160,2009,Durban,14-05-2009,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,Rajasthan Royals,2,0,SK Warne,Kingsmead,BR Doctrove,0,FALSE,0
161,2009,Bloemfontein,15-05-2009,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,0,6,B Lee,OUTsurance Oval,HDPK Dharmasena,0,FALSE,0
